SHIP, NATION, SURVEY, FREQUENCY, TR, DATE, TIME, LOGSTART, LOGSTOP, LONGITUDE, LATITUDE, DEPTH, CAP, TOTAL
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:32:47, 3319.20, 3319.30, -28.66969, 66.59226, 0.0, 79.5, 79.5
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:33:23, 3319.30, 3319.40, -28.67228, 66.59358, 0.0, 81.3, 81.3
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:33:58, 3319.40, 3319.50, -28.67480, 66.59486, 0.0, 81.5, 81.5
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:34:34, 3319.50, 3319.60, -28.67743, 66.59616, 0.0, 74.8, 74.8
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:35:09, 3319.60, 3319.70, -28.68006, 66.59746, 0.0, 80.8, 80.8
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:35:45, 3319.70, 3319.80, -28.68269, 66.59877, 0.0, 78.5, 78.5
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:36:21, 3319.80, 3319.90, -28.68526, 66.60004, 0.0, 69.5, 69.5
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:36:56, 3319.90, 3320.00, -28.68780, 66.60132, 0.0, 78.8, 78.8
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:37:31, 3320.00, 3320.10, -28.69033, 66.60261, 0.0, 83.8, 83.8
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:38:07, 3320.10, 3320.20, -28.69296, 66.60394, 0.0, 80.3, 80.3
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:38:43, 3320.20, 3320.30, -28.69554, 66.60526, 0.0, 73.2, 73.2
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:39:18, 3320.30, 3320.40, -28.69812, 66.60655, 0.0, 66.1, 66.1
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:39:53, 3320.40, 3320.50, -28.70068, 66.60785, 0.0, 68.0, 68.0
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:40:28, 3320.50, 3320.60, -28.70324, 66.60915, 0.0, 72.0, 72.0
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:41:03, 3320.60, 3320.70, -28.70579, 66.61045, 0.0, 70.2, 70.2
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:41:38, 3320.70, 3320.80, -28.70830, 66.61177, 0.0, 70.7, 70.7
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:42:13, 3320.80, 3320.90, -28.71092, 66.61311, 0.0, 75.2, 75.2
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:42:49, 3320.90, 3321.00, -28.71347, 66.61441, 0.0, 70.6, 70.6
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:43:23, 3321.00, 3321.10, -28.71597, 66.61568, 0.0, 65.5, 65.5
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:43:58, 3321.10, 3321.20, -28.71852, 66.61697, 0.0, 59.1, 59.1
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:44:34, 3321.20, 3321.30, -28.72112, 66.61832, 0.0, 63.8, 63.8
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:45:09, 3321.30, 3321.40, -28.72365, 66.61964, 0.0, 65.4, 65.4
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:45:45, 3321.40, 3321.50, -28.72625, 66.62098, 0.0, 99.4, 99.4
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:46:19, 3321.50, 3321.60, -28.72876, 66.62224, 0.0, 87.3, 87.3
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:46:55, 3321.60, 3321.70, -28.73143, 66.62357, 0.0, 79.0, 79.0
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:47:30, 3321.70, 3321.80, -28.73399, 66.62487, 0.0, 111.8, 111.8
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:48:04, 3321.80, 3321.90, -28.73648, 66.62616, 0.0, 54.8, 54.8
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:48:40, 3321.90, 3322.00, -28.73921, 66.62755, 0.0, 55.8, 55.8
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:49:15, 3322.00, 3322.10, -28.74171, 66.62880, 0.0, 53.3, 53.3
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:49:49, 3322.10, 3322.20, -28.74420, 66.63005, 0.0, 53.2, 53.2
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:50:24, 3322.20, 3322.30, -28.74685, 66.63138, 0.0, 43.6, 43.6
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:51:00, 3322.30, 3322.40, -28.74940, 66.63268, 0.0, 51.6, 51.6
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:51:35, 3322.40, 3322.50, -28.75197, 66.63400, 0.0, 59.2, 59.2
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:52:08, 3322.50, 3322.60, -28.75447, 66.63528, 0.0, 46.5, 46.5
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:52:44, 3322.60, 3322.70, -28.75706, 66.63659, 0.0, 52.5, 52.5
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:53:19, 3322.70, 3322.80, -28.75969, 66.63791, 0.0, 73.5, 73.5
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:53:53, 3322.80, 3322.90, -28.76230, 66.63922, 0.0, 66.6, 66.6
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:54:29, 3322.90, 3323.00, -28.76489, 66.64053, 0.0, 60.4, 60.4
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:55:02, 3323.00, 3323.10, -28.76731, 66.64178, 0.0, 50.4, 50.4
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:55:37, 3323.10, 3323.20, -28.76999, 66.64313, 0.0, 57.3, 57.3
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:56:12, 3323.20, 3323.30, -28.77254, 66.64440, 0.0, 45.3, 45.3
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:56:47, 3323.30, 3323.40, -28.77514, 66.64571, 0.0, 46.3, 46.3
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:57:22, 3323.40, 3323.50, -28.77771, 66.64700, 0.0, 46.1, 46.1
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:57:57, 3323.50, 3323.60, -28.78027, 66.64832, 0.0, 39.2, 39.2
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:58:31, 3323.60, 3323.70, -28.78281, 66.64958, 0.0, 40.7, 40.7
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:59:06, 3323.70, 3323.80, -28.78547, 66.65088, 0.0, 48.7, 48.7
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 01:59:41, 3323.80, 3323.90, -28.78810, 66.65218, 0.0, 47.4, 47.4
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:00:16, 3323.90, 3324.00, -28.79069, 66.65349, 0.0, 55.0, 55.0
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:00:51, 3324.00, 3324.10, -28.79329, 66.65479, 0.0, 47.0, 47.0
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:01:26, 3324.10, 3324.20, -28.79589, 66.65608, 0.0, 61.2, 61.2
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:02:01, 3324.20, 3324.30, -28.79846, 66.65739, 0.0, 56.4, 56.4
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:02:36, 3324.30, 3324.40, -28.80101, 66.65868, 0.0, 45.8, 45.8
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:03:12, 3324.40, 3324.50, -28.80368, 66.66000, 0.0, 38.4, 38.4
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:03:47, 3324.50, 3324.60, -28.80626, 66.66128, 0.0, 46.7, 46.7
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:04:22, 3324.60, 3324.70, -28.80883, 66.66259, 0.0, 45.7, 45.7
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:04:57, 3324.70, 3324.80, -28.81141, 66.66387, 0.0, 64.0, 64.0
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:05:33, 3324.80, 3324.90, -28.81409, 66.66518, 0.0, 74.7, 74.7
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:06:09, 3324.90, 3325.00, -28.81674, 66.66650, 0.0, 75.8, 75.8
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:06:43, 3325.00, 3325.10, -28.81919, 66.66777, 0.0, 71.5, 71.5
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:07:18, 3325.10, 3325.20, -28.82183, 66.66911, 0.0, 50.2, 50.2
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:07:54, 3325.20, 3325.30, -28.82447, 66.67039, 0.0, 61.5, 61.5
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:08:28, 3325.30, 3325.40, -28.82705, 66.67164, 0.0, 51.0, 51.0
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:09:03, 3325.40, 3325.50, -28.82972, 66.67293, 0.0, 57.1, 57.1
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:09:38, 3325.50, 3325.60, -28.83236, 66.67422, 0.0, 76.0, 76.0
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:10:13, 3325.60, 3325.70, -28.83506, 66.67548, 0.0, 58.9, 58.9
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:10:47, 3325.70, 3325.80, -28.83773, 66.67672, 0.0, 152.9, 152.9
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:11:22, 3325.80, 3325.90, -28.84048, 66.67799, 0.0, 280.0, 280.0
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:11:57, 3325.90, 3326.00, -28.84322, 66.67926, 0.0, 202.6, 202.6
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:12:31, 3326.00, 3326.10, -28.84593, 66.68053, 0.0, 208.6, 208.6
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:13:06, 3326.10, 3326.20, -28.84853, 66.68176, 0.0, 167.6, 167.6
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:13:41, 3326.20, 3326.30, -28.85129, 66.68301, 0.0, 64.9, 64.9
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:14:15, 3326.30, 3326.40, -28.85405, 66.68427, 0.0, 79.1, 79.1
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:14:51, 3326.40, 3326.50, -28.85675, 66.68552, 0.0, 145.6, 145.6
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:15:26, 3326.50, 3326.60, -28.85946, 66.68679, 0.0, 145.2, 145.2
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:16:01, 3326.60, 3326.70, -28.86217, 66.68806, 0.0, 160.8, 160.8
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:16:36, 3326.70, 3326.80, -28.86489, 66.68932, 0.0, 211.1, 211.1
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:17:12, 3326.80, 3326.90, -28.86767, 66.69064, 0.0, 173.0, 173.0
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:17:45, 3326.90, 3327.00, -28.87021, 66.69186, 0.0, 305.0, 305.0
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:18:21, 3327.00, 3327.10, -28.87298, 66.69318, 0.0, 629.3, 629.3
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:18:55, 3327.10, 3327.20, -28.87562, 66.69444, 0.0, 739.8, 739.8
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:19:30, 3327.20, 3327.30, -28.87826, 66.69574, 0.0, 393.8, 393.8
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:20:05, 3327.30, 3327.40, -28.88086, 66.69704, 0.0, 245.0, 245.0
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:20:39, 3327.40, 3327.50, -28.88347, 66.69833, 0.0, 225.6, 225.6
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:21:15, 3327.50, 3327.60, -28.88609, 66.69961, 0.0, 219.5, 219.5
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:21:50, 3327.60, 3327.70, -28.88866, 66.70090, 0.0, 167.4, 167.4
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:22:25, 3327.70, 3327.80, -28.89127, 66.70220, 0.0, 119.4, 119.4
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:23:00, 3327.80, 3327.90, -28.89391, 66.70348, 0.0, 110.4, 110.4
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:23:35, 3327.90, 3328.00, -28.89653, 66.70477, 0.0, 90.9, 90.9
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:24:09, 3328.00, 3328.10, -28.89905, 66.70602, 0.0, 62.7, 62.7
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:24:45, 3328.10, 3328.20, -28.90173, 66.70735, 0.0, 58.1, 58.1
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:25:19, 3328.20, 3328.30, -28.90422, 66.70862, 0.0, 62.8, 62.8
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:25:55, 3328.30, 3328.40, -28.90689, 66.70994, 0.0, 53.0, 53.0
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:26:30, 3328.40, 3328.50, -28.90945, 66.71124, 0.0, 71.9, 71.9
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:27:05, 3328.50, 3328.60, -28.91199, 66.71254, 0.0, 73.1, 73.1
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:27:41, 3328.60, 3328.70, -28.91461, 66.71387, 0.0, 76.0, 76.0
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:28:16, 3328.70, 3328.80, -28.91718, 66.71516, 0.0, 51.1, 51.1
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:28:51, 3328.80, 3328.90, -28.91973, 66.71647, 0.0, 51.1, 51.1
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:29:26, 3328.90, 3329.00, -28.92224, 66.71777, 0.0, 45.1, 45.1
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:30:01, 3329.00, 3329.10, -28.92478, 66.71908, 0.0, 56.0, 56.0
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:30:37, 3329.10, 3329.20, -28.92740, 66.72042, 0.0, 56.1, 56.1
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:31:11, 3329.20, 3329.30, -28.92987, 66.72169, 0.0, 60.4, 60.4
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:31:47, 3329.30, 3329.40, -28.93252, 66.72301, 0.0, 58.1, 58.1
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:32:22, 3329.40, 3329.50, -28.93517, 66.72430, 0.0, 49.1, 49.1
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:32:56, 3329.50, 3329.60, -28.93774, 66.72554, 0.0, 53.1, 53.1
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:33:31, 3329.60, 3329.70, -28.94045, 66.72680, 0.0, 66.2, 66.2
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:34:06, 3329.70, 3329.80, -28.94314, 66.72810, 0.0, 75.6, 75.6
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:34:42, 3329.80, 3329.90, -28.94577, 66.72943, 0.0, 82.3, 82.3
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:35:18, 3329.90, 3330.00, -28.94848, 66.73070, 0.0, 85.7, 85.7
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:35:53, 3330.00, 3330.10, -28.95130, 66.73196, 0.0, 49.1, 49.1
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:36:28, 3330.10, 3330.20, -28.95390, 66.73317, 0.0, 67.8, 67.8
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:37:02, 3330.20, 3330.30, -28.95660, 66.73443, 0.0, 71.4, 71.4
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:37:38, 3330.30, 3330.40, -28.95938, 66.73568, 0.0, 65.2, 65.2
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:38:12, 3330.40, 3330.50, -28.96201, 66.73691, 0.0, 64.3, 64.3
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:38:47, 3330.50, 3330.60, -28.96472, 66.73819, 0.0, 66.9, 66.9
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:39:22, 3330.60, 3330.70, -28.96744, 66.73945, 0.0, 53.9, 53.9
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:39:57, 3330.70, 3330.80, -28.97018, 66.74070, 0.0, 49.7, 49.7
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:40:32, 3330.80, 3330.90, -28.97293, 66.74196, 0.0, 68.0, 68.0
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:41:07, 3330.90, 3331.00, -28.97571, 66.74319, 0.0, 60.2, 60.2
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:41:42, 3331.00, 3331.10, -28.97844, 66.74440, 0.0, 65.4, 65.4
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:42:18, 3331.10, 3331.20, -28.98116, 66.74567, 0.0, 56.3, 56.3
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:42:53, 3331.20, 3331.30, -28.98390, 66.74695, 0.0, 46.4, 46.4
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:43:30, 3331.30, 3331.40, -28.98665, 66.74823, 0.0, 47.6, 47.6
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:44:05, 3331.40, 3331.50, -28.98942, 66.74942, 0.0, 50.8, 50.8
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:44:41, 3331.50, 3331.60, -28.99230, 66.75064, 0.0, 55.3, 55.3
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:45:16, 3331.60, 3331.70, -28.99510, 66.75183, 0.0, 52.3, 52.3
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:45:52, 3331.70, 3331.80, -28.99798, 66.75306, 0.0, 36.8, 36.8
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:46:27, 3331.80, 3331.90, -29.00087, 66.75423, 0.0, 52.1, 52.1
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:47:03, 3331.90, 3332.00, -29.00392, 66.75546, 0.0, 43.0, 43.0
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:47:39, 3332.00, 3332.10, -29.00685, 66.75664, 0.0, 19.1, 19.1
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:48:16, 3332.10, 3332.20, -29.00979, 66.75782, 0.0, 30.3, 30.3
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:48:51, 3332.20, 3332.30, -29.01266, 66.75896, 0.0, 67.9, 67.9
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:49:27, 3332.30, 3332.40, -29.01564, 66.76011, 0.0, 35.5, 35.5
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:50:03, 3332.40, 3332.50, -29.01860, 66.76127, 0.0, 33.5, 33.5
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:50:40, 3332.50, 3332.60, -29.02160, 66.76247, 0.0, 32.4, 32.4
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:51:16, 3332.60, 3332.70, -29.02440, 66.76366, 0.0, 26.9, 26.9
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:51:53, 3332.70, 3332.80, -29.02728, 66.76488, 0.0, 29.6, 29.6
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:52:29, 3332.80, 3332.90, -29.03011, 66.76606, 0.0, 28.0, 28.0
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:53:06, 3332.90, 3333.00, -29.03299, 66.76727, 0.0, 26.7, 26.7
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:53:43, 3333.00, 3333.10, -29.03582, 66.76852, 0.0, 30.6, 30.6
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:54:20, 3333.10, 3333.20, -29.03863, 66.76974, 0.0, 44.4, 44.4
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:54:57, 3333.20, 3333.30, -29.04144, 66.77097, 0.0, 46.4, 46.4
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:55:34, 3333.30, 3333.40, -29.04426, 66.77217, 0.0, 33.5, 33.5
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:56:11, 3333.40, 3333.50, -29.04706, 66.77340, 0.0, 31.1, 31.1
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:56:48, 3333.50, 3333.60, -29.04977, 66.77470, 0.0, 40.8, 40.8
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:57:23, 3333.60, 3333.70, -29.05233, 66.77596, 0.0, 38.8, 38.8
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:57:59, 3333.70, 3333.80, -29.05499, 66.77724, 0.0, 40.2, 40.2
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:58:35, 3333.80, 3333.90, -29.05768, 66.77855, 0.0, 37.0, 37.0
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:59:11, 3333.90, 3334.00, -29.06035, 66.77983, 0.0, 37.7, 37.7
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 02:59:47, 3334.00, 3334.10, -29.06297, 66.78111, 0.0, 39.7, 39.7
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:00:22, 3334.10, 3334.20, -29.06561, 66.78239, 0.0, 40.6, 40.6
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:00:59, 3334.20, 3334.30, -29.06824, 66.78367, 0.0, 36.7, 36.7
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:01:35, 3334.30, 3334.40, -29.07089, 66.78494, 0.0, 40.9, 40.9
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:02:10, 3334.40, 3334.50, -29.07347, 66.78620, 0.0, 51.5, 51.5
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:02:46, 3334.50, 3334.60, -29.07612, 66.78752, 0.0, 87.8, 87.8
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:03:21, 3334.60, 3334.70, -29.07870, 66.78880, 0.0, 95.5, 95.5
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:03:56, 3334.70, 3334.80, -29.08136, 66.79012, 0.0, 62.4, 62.4
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:04:32, 3334.80, 3334.90, -29.08399, 66.79139, 0.0, 61.4, 61.4
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:05:07, 3334.90, 3335.00, -29.08660, 66.79266, 0.0, 59.2, 59.2
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:05:43, 3335.00, 3335.10, -29.08926, 66.79397, 0.0, 55.8, 55.8
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:06:17, 3335.10, 3335.20, -29.09184, 66.79521, 0.0, 54.0, 54.0
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:06:54, 3335.20, 3335.30, -29.09448, 66.79652, 0.0, 47.5, 47.5
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:07:29, 3335.30, 3335.40, -29.09701, 66.79779, 0.0, 53.8, 53.8
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:08:05, 3335.40, 3335.50, -29.09962, 66.79910, 0.0, 57.6, 57.6
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:08:40, 3335.50, 3335.60, -29.10219, 66.80038, 0.0, 45.1, 45.1
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:09:16, 3335.60, 3335.70, -29.10483, 66.80169, 0.0, 41.4, 41.4
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:09:51, 3335.70, 3335.80, -29.10740, 66.80298, 0.0, 49.2, 49.2
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:10:27, 3335.80, 3335.90, -29.11003, 66.80431, 0.0, 47.1, 47.1
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:11:02, 3335.90, 3336.00, -29.11260, 66.80560, 0.0, 38.5, 38.5
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:11:37, 3336.00, 3336.10, -29.11514, 66.80690, 0.0, 35.6, 35.6
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:12:12, 3336.10, 3336.20, -29.11762, 66.80822, 0.0, 43.4, 43.4
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:12:47, 3336.20, 3336.30, -29.12010, 66.80954, 0.0, 41.4, 41.4
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:13:22, 3336.30, 3336.40, -29.12275, 66.81090, 0.0, 61.8, 61.8
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:13:58, 3336.40, 3336.50, -29.12529, 66.81221, 0.0, 100.2, 100.2
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:14:32, 3336.50, 3336.60, -29.12762, 66.81352, 0.0, 122.2, 122.2
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:15:07, 3336.60, 3336.70, -29.13014, 66.81483, 0.0, 133.7, 133.7
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:15:43, 3336.70, 3336.80, -29.13271, 66.81620, 0.0, 116.8, 116.8
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:16:18, 3336.80, 3336.90, -29.13519, 66.81754, 0.0, 135.4, 135.4
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:16:53, 3336.90, 3337.00, -29.13768, 66.81887, 0.0, 142.7, 142.7
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:17:27, 3337.00, 3337.10, -29.14005, 66.82016, 0.0, 180.2, 180.2
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:18:03, 3337.10, 3337.20, -29.14262, 66.82153, 0.0, 193.7, 193.7
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:18:38, 3337.20, 3337.30, -29.14515, 66.82282, 0.0, 163.8, 163.8
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:19:13, 3337.30, 3337.40, -29.14767, 66.82414, 0.0, 152.2, 152.2
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:19:48, 3337.40, 3337.50, -29.15018, 66.82546, 0.0, 137.9, 137.9
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:20:24, 3337.50, 3337.60, -29.15275, 66.82681, 0.0, 100.5, 100.5
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:20:58, 3337.60, 3337.70, -29.15525, 66.82807, 0.0, 109.0, 109.0
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:21:34, 3337.70, 3337.80, -29.15794, 66.82939, 0.0, 140.2, 140.2
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:22:09, 3337.80, 3337.90, -29.16051, 66.83068, 0.0, 223.2, 223.2
Eros, Norway, 2020899, 38000, 2, 2020.09.16, 03:22:45, 3337.90, 3338.00, -29.16317, 66.83201, 0.0, 194.8, 194.8
